ALL OF THE COURSES IN THE SYSTEM AND THEIR EXAM TIME
CourseCode_143,100
CourseCode_144,70
CourseCode_145,100
CourseCode_146,85
CourseCode_147,80
CourseCode_148,110
CourseCode_149,80
CourseCode_150,110
CourseCode_151,70
CourseCode_152,60
CourseCode_153,80
CourseCode_154,120
CourseCode_155,70
CourseCode_156,90
CourseCode_157,90
CourseCode_158,80
CourseCode_159,120
CourseCode_160,90
CourseCode_161,120
CourseCode_162,75
CourseCode_163,110
CourseCode_164,80
CourseCode_165,120
CourseCode_166,110
CourseCode_167,100
CourseCode_168,110
CourseCode_169,70
CourseCode_170,100
CourseCode_171,85
CourseCode_172,75
CourseCode_173,75
CourseCode_174,85
CourseCode_175,80
CourseCode_176,85
CourseCode_177,70
CourseCode_178,100
CourseCode_179,80
CourseCode_180,85
CourseCode_181,70
CourseCode_182,90
CourseCode_183,100
CourseCode_184,100
CourseCode_185,90
CourseCode_186,60
CourseCode_187,80
CourseCode_188,85
CourseCode_189,100
CourseCode_190,110
CourseCode_191,80
CourseCode_192,90
CourseCode_193,85
CourseCode_194,75
CourseCode_195,75
CourseCode_196,100
CourseCode_197,85
CourseCode_198,75
CourseCode_199,85
CourseCode_200,110
CourseCode_201,90
CourseCode_202,70
CourseCode_203,60
CourseCode_204,110
CourseCode_205,70
CourseCode_206,100
CourseCode_207,110
CourseCode_208,110
CourseCode_209,60
CourseCode_210,60
CourseCode_211,60
CourseCode_212,60
CourseCode_213,70
CourseCode_214,75
CourseCode_215,100
CourseCode_216,80
CourseCode_217,110
CourseCode_218,120
CourseCode_219,80
CourseCode_220,100
CourseCode_221,85
CourseCode_222,80
CourseCode_223,120
CourseCode_224,120
CourseCode_225,60
CourseCode_226,85
CourseCode_227,85
CourseCode_228,60
CourseCode_229,90
CourseCode_230,110
CourseCode_231,110
CourseCode_232,80
CourseCode_233,120
CourseCode_234,85
CourseCode_235,110
CourseCode_236,70
CourseCode_237,60
CourseCode_238,75
CourseCode_239,100
CourseCode_240,100
CourseCode_241,85
CourseCode_242,100
CourseCode_243,70
CourseCode_244,120
CourseCode_245,75
CourseCode_246,85
CourseCode_247,70
CourseCode_248,100
CourseCode_249,75
CourseCode_250,110
CourseCode_251,100
CourseCode_252,120
CourseCode_253,85
CourseCode_254,120
CourseCode_255,90
CourseCode_256,80
CourseCode_257,85
CourseCode_258,75
CourseCode_259,85
CourseCode_260,60
CourseCode_261,90
CourseCode_262,120
CourseCode_263,120
CourseCode_264,110
CourseCode_265,75
CourseCode_266,90
CourseCode_267,90
CourseCode_268,60
CourseCode_269,110
CourseCode_270,75
CourseCode_271,80
CourseCode_272,110
CourseCode_273,100
CourseCode_274,75
CourseCode_275,80
CourseCode_276,80
CourseCode_277,110
CourseCode_278,75
CourseCode_279,70
CourseCode_280,60
CourseCode_281,110
CourseCode_282,75
CourseCode_283,75
CourseCode_284,60
CourseCode_285,60
CourseCode_286,100
CourseCode_287,75
CourseCode_288,75
CourseCode_289,110
CourseCode_290,120
CourseCode_291,75
CourseCode_292,110
CourseCode_293,85
CourseCode_294,75
CourseCode_295,70
CourseCode_296,85
CourseCode_297,100
CourseCode_298,100
CourseCode_299,90
CourseCode_300,80
CourseCode_301,80
CourseCode_302,90
CourseCode_303,70
CourseCode_304,100
CourseCode_305,100
CourseCode_306,70
CourseCode_307,85
CourseCode_308,80
CourseCode_309,85
CourseCode_310,90
CourseCode_311,110
CourseCode_312,75
CourseCode_313,100
CourseCode_314,70
CourseCode_315,110
CourseCode_316,85
CourseCode_317,80
CourseCode_318,120
CourseCode_319,75
CourseCode_320,100
CourseCode_321,90
CourseCode_322,110
CourseCode_323,70
CourseCode_324,110
CourseCode_325,85
CourseCode_326,90
CourseCode_327,120
CourseCode_328,100
CourseCode_329,90
CourseCode_330,75
CourseCode_331,60
CourseCode_332,80
CourseCode_333,100
CourseCode_334,60
CourseCode_335,110
CourseCode_336,85
CourseCode_337,70
CourseCode_338,80
CourseCode_339,120
CourseCode_340,110
CourseCode_341,60
CourseCode_342,60
CourseCode_343,75
CourseCode_344,110
CourseCode_345,75
CourseCode_346,80
CourseCode_347,70
CourseCode_348,85
CourseCode_349,90
CourseCode_350,120
CourseCode_351,75
CourseCode_352,80
CourseCode_353,100
CourseCode_354,120
CourseCode_355,110
CourseCode_356,120
CourseCode_357,60
CourseCode_358,100
CourseCode_359,110
CourseCode_360,120
CourseCode_361,75
CourseCode_362,80
CourseCode_363,90
CourseCode_364,70
CourseCode_365,90
CourseCode_366,100
CourseCode_367,75
CourseCode_368,110
CourseCode_369,80
CourseCode_370,90
CourseCode_371,100
CourseCode_372,75
CourseCode_373,60
CourseCode_374,75
CourseCode_375,85
CourseCode_376,100
CourseCode_377,90
CourseCode_378,85
CourseCode_379,70
CourseCode_380,110
CourseCode_381,100
CourseCode_382,80
CourseCode_383,120
CourseCode_384,60
CourseCode_385,110
CourseCode_386,90
CourseCode_387,80
CourseCode_388,120
CourseCode_389,85
CourseCode_390,85
CourseCode_391,70
CourseCode_392,90
CourseCode_393,85
CourseCode_394,75
CourseCode_395,70
CourseCode_396,85
CourseCode_397,100
CourseCode_398,75
CourseCode_399,110
CourseCode_400,110
CourseCode_401,75
CourseCode_402,90
CourseCode_403,90
CourseCode_404,60
CourseCode_405,100
CourseCode_406,110
CourseCode_407,60
CourseCode_408,70
CourseCode_409,80
CourseCode_410,120
CourseCode_411,60
CourseCode_412,80
CourseCode_413,85
CourseCode_414,90
CourseCode_415,90
CourseCode_416,90
CourseCode_417,110
CourseCode_418,60
CourseCode_419,85
CourseCode_420,85
CourseCode_421,120
CourseCode_422,60
CourseCode_423,120
CourseCode_424,80
CourseCode_425,100
CourseCode_426,85
CourseCode_427,75
CourseCode_428,100
CourseCode_429,85
CourseCode_430,70
CourseCode_431,85
CourseCode_432,75
CourseCode_433,90
CourseCode_434,100
CourseCode_435,90
CourseCode_436,70
CourseCode_437,60
CourseCode_438,90
CourseCode_439,60
CourseCode_440,80
CourseCode_441,85
CourseCode_442,110
CourseCode_443,85
CourseCode_444,90
CourseCode_445,60
CourseCode_446,90
CourseCode_447,70
CourseCode_448,60
CourseCode_449,85
CourseCode_450,80
CourseCode_451,80
CourseCode_452,110
CourseCode_453,85
CourseCode_454,80
CourseCode_455,120
CourseCode_456,100
CourseCode_457,60
CourseCode_458,75
CourseCode_459,85
CourseCode_460,85
CourseCode_461,100
CourseCode_462,110
CourseCode_463,75
CourseCode_464,70
CourseCode_465,80
CourseCode_466,80
CourseCode_467,100
CourseCode_468,85
CourseCode_469,80
CourseCode_470,100
CourseCode_471,60
CourseCode_472,60
CourseCode_473,80
CourseCode_474,85
CourseCode_475,110
CourseCode_476,85
CourseCode_477,120
CourseCode_478,85
CourseCode_479,85
CourseCode_480,120
CourseCode_481,85
CourseCode_482,60
CourseCode_483,110
CourseCode_484,80
CourseCode_485,60
CourseCode_486,60
CourseCode_487,90
CourseCode_488,110
CourseCode_489,110
CourseCode_490,70
CourseCode_491,75
CourseCode_492,60
CourseCode_493,60
CourseCode_494,85
CourseCode_495,90
CourseCode_496,60
CourseCode_497,85
CourseCode_498,120
CourseCode_499,90
CourseCode_500,100
CourseCode_501,60
CourseCode_502,75
CourseCode_503,110
CourseCode_504,100
CourseCode_505,70
CourseCode_506,100
CourseCode_507,60
CourseCode_508,70
CourseCode_509,85
CourseCode_510,110
CourseCode_511,110
CourseCode_512,85
CourseCode_513,85
CourseCode_514,75
CourseCode_515,85
CourseCode_516,120
CourseCode_517,110
CourseCode_518,120
CourseCode_519,110
CourseCode_520,70
CourseCode_521,120
CourseCode_522,85
CourseCode_523,70
CourseCode_524,120
CourseCode_525,60
CourseCode_526,85
CourseCode_527,75
CourseCode_528,110
CourseCode_529,60
CourseCode_530,100
CourseCode_531,70
CourseCode_532,75
CourseCode_533,80
CourseCode_534,90
CourseCode_535,100
CourseCode_536,70
CourseCode_537,85
CourseCode_538,80
CourseCode_539,110
CourseCode_540,60
CourseCode_541,60
CourseCode_542,75
CourseCode_543,80
CourseCode_544,100
CourseCode_545,100
CourseCode_546,60
CourseCode_547,120
CourseCode_548,70
CourseCode_549,85
CourseCode_550,80
CourseCode_551,80
CourseCode_552,80
CourseCode_553,110
CourseCode_554,80
CourseCode_555,110
CourseCode_556,75
CourseCode_557,85
CourseCode_558,85
CourseCode_559,90
CourseCode_560,100
CourseCode_561,120
CourseCode_562,80
CourseCode_563,120
CourseCode_564,85
CourseCode_565,80
CourseCode_566,85
CourseCode_567,120
CourseCode_568,85
CourseCode_569,75
CourseCode_570,85
CourseCode_571,120
CourseCode_572,70
CourseCode_573,120
CourseCode_574,70
CourseCode_575,80
CourseCode_576,80
CourseCode_577,75
CourseCode_578,80
CourseCode_579,80
CourseCode_580,60
CourseCode_581,80
CourseCode_582,100
CourseCode_583,90
CourseCode_584,70
CourseCode_585,60
CourseCode_586,110
CourseCode_587,110
CourseCode_588,60
CourseCode_589,60
CourseCode_590,60
CourseCode_591,100
CourseCode_592,60
CourseCode_593,70
CourseCode_594,120
CourseCode_595,80
CourseCode_596,60
CourseCode_597,110
CourseCode_598,75
CourseCode_599,80
CourseCode_600,110
CourseCode_601,75
CourseCode_602,120
CourseCode_603,120
CourseCode_604,75
CourseCode_605,60
CourseCode_606,110
CourseCode_607,85
CourseCode_608,60
CourseCode_609,100
CourseCode_610,120
CourseCode_611,60
CourseCode_612,90
CourseCode_613,85
CourseCode_614,70
CourseCode_615,85
CourseCode_616,80
CourseCode_617,60
CourseCode_618,90
CourseCode_619,80
CourseCode_620,120
CourseCode_621,90
CourseCode_622,70
CourseCode_623,60
CourseCode_624,90
CourseCode_625,100
CourseCode_626,75
CourseCode_627,110
CourseCode_628,75
CourseCode_629,70
CourseCode_630,70
CourseCode_631,90
CourseCode_632,75
CourseCode_633,110
CourseCode_634,85
CourseCode_635,120
CourseCode_636,70
CourseCode_637,80
CourseCode_638,70
CourseCode_639,75
CourseCode_640,120
CourseCode_641,70
CourseCode_642,90
CourseCode_643,85
CourseCode_644,60
CourseCode_645,85
CourseCode_646,120
CourseCode_647,90
CourseCode_648,75
CourseCode_649,75
CourseCode_650,85
CourseCode_651,120
CourseCode_652,70
CourseCode_653,100
CourseCode_654,100
CourseCode_655,75
CourseCode_656,60
CourseCode_657,100
CourseCode_658,80
CourseCode_659,80
CourseCode_660,85
CourseCode_661,85
CourseCode_662,100
CourseCode_663,100
CourseCode_664,70
CourseCode_665,110
CourseCode_666,110
CourseCode_667,75
CourseCode_668,100
CourseCode_669,70
CourseCode_670,75
CourseCode_671,80
CourseCode_672,60
CourseCode_673,60
CourseCode_674,80
CourseCode_675,120
CourseCode_676,85
CourseCode_677,110
CourseCode_678,75
CourseCode_679,100
CourseCode_680,90
CourseCode_681,80
CourseCode_682,75
CourseCode_683,60
CourseCode_684,120
CourseCode_685,60
CourseCode_686,60
CourseCode_687,85
CourseCode_688,110
CourseCode_689,70
CourseCode_690,85
CourseCode_691,90
CourseCode_692,80
CourseCode_693,80
CourseCode_694,70
CourseCode_695,90
CourseCode_696,110
CourseCode_697,120
CourseCode_698,100
CourseCode_699,120
CourseCode_700,85
CourseCode_701,85
CourseCode_702,70
CourseCode_703,85
CourseCode_704,85
CourseCode_705,85
CourseCode_706,90
CourseCode_707,85
CourseCode_708,90
CourseCode_709,80
CourseCode_710,75
CourseCode_711,110
CourseCode_712,100
CourseCode_713,80
CourseCode_714,90
CourseCode_715,85
CourseCode_716,100
CourseCode_717,80
CourseCode_718,75
CourseCode_719,80
CourseCode_720,110
CourseCode_721,80
CourseCode_722,70
CourseCode_723,100
CourseCode_724,110
CourseCode_725,110
CourseCode_726,60
CourseCode_727,85
CourseCode_728,80
CourseCode_729,85
CourseCode_730,85
CourseCode_731,80
CourseCode_732,90
CourseCode_733,110
CourseCode_734,70
CourseCode_735,60
CourseCode_736,110
CourseCode_737,60
CourseCode_738,110
CourseCode_739,85
CourseCode_740,90
CourseCode_741,85
CourseCode_742,70
CourseCode_743,70
CourseCode_744,110
CourseCode_745,85
CourseCode_746,70
CourseCode_747,75
CourseCode_748,80
CourseCode_749,80
CourseCode_750,110
CourseCode_751,110
CourseCode_752,90
CourseCode_753,90
CourseCode_754,120
CourseCode_755,80
CourseCode_756,90
CourseCode_757,75
CourseCode_758,70
CourseCode_759,85
CourseCode_760,80
CourseCode_761,100
CourseCode_762,80
CourseCode_763,120
CourseCode_764,75
CourseCode_765,60
CourseCode_766,100
CourseCode_767,85
CourseCode_768,110
CourseCode_769,75
CourseCode_770,80
CourseCode_771,60
CourseCode_772,80
CourseCode_773,90
CourseCode_774,120
CourseCode_775,75
CourseCode_776,90
CourseCode_777,85
CourseCode_778,80
CourseCode_779,75
CourseCode_780,70
CourseCode_781,110
CourseCode_782,60
CourseCode_783,70
CourseCode_784,80
CourseCode_785,80
CourseCode_786,70
CourseCode_787,90
CourseCode_788,90
CourseCode_789,110
CourseCode_790,60
CourseCode_791,100
CourseCode_792,100
CourseCode_793,90
CourseCode_794,75
CourseCode_795,70
CourseCode_796,85
CourseCode_797,80
CourseCode_798,100
CourseCode_799,110
CourseCode_800,80
CourseCode_801,100
CourseCode_802,80
CourseCode_803,75
CourseCode_804,70
CourseCode_805,120
CourseCode_806,80
CourseCode_807,110
CourseCode_808,120
CourseCode_809,120
CourseCode_810,120
CourseCode_811,110
CourseCode_812,60
CourseCode_813,85
CourseCode_814,80
CourseCode_815,60
CourseCode_816,110
CourseCode_817,110
CourseCode_818,85
CourseCode_819,120
CourseCode_820,70
CourseCode_821,85
CourseCode_822,110
CourseCode_823,60
CourseCode_824,100
CourseCode_825,70
CourseCode_826,120
CourseCode_827,110
CourseCode_828,90
CourseCode_829,80
CourseCode_830,90
CourseCode_831,70
CourseCode_832,90
CourseCode_833,110
CourseCode_834,120
CourseCode_835,110
CourseCode_836,100
CourseCode_837,100
CourseCode_838,120
CourseCode_839,120
CourseCode_840,75
CourseCode_841,110
CourseCode_842,80
CourseCode_843,90
CourseCode_844,90
CourseCode_845,85
CourseCode_846,120
CourseCode_847,75
CourseCode_848,85
CourseCode_849,100
CourseCode_850,80
CourseCode_851,120
CourseCode_852,60
CourseCode_853,110
CourseCode_854,75
CourseCode_855,85
CourseCode_856,120
CourseCode_857,110
CourseCode_858,120
CourseCode_859,90
CourseCode_860,120
CourseCode_861,110
CourseCode_862,110
CourseCode_863,110
CourseCode_864,60
CourseCode_865,60
CourseCode_866,100
CourseCode_867,70
CourseCode_868,100
CourseCode_869,90
CourseCode_870,75
CourseCode_871,70
CourseCode_872,70
CourseCode_873,110
CourseCode_874,80
CourseCode_875,120
CourseCode_876,110
CourseCode_877,60
CourseCode_878,100
CourseCode_879,100
CourseCode_880,85
CourseCode_881,90
CourseCode_882,100
CourseCode_883,80
CourseCode_884,90
CourseCode_885,60
CourseCode_886,120
CourseCode_887,120
CourseCode_888,80
CourseCode_889,85
CourseCode_890,120
CourseCode_891,70
CourseCode_892,110
CourseCode_893,85
CourseCode_894,60
CourseCode_895,110
CourseCode_896,110
CourseCode_897,70
CourseCode_898,90
CourseCode_899,120
CourseCode_900,70
CourseCode_901,90
CourseCode_902,110
CourseCode_903,110
CourseCode_904,75
CourseCode_905,80
CourseCode_906,85
CourseCode_907,90
CourseCode_908,75
CourseCode_909,85
CourseCode_910,100
CourseCode_911,85
CourseCode_912,80
CourseCode_913,90
CourseCode_914,60
CourseCode_915,100
CourseCode_916,60
CourseCode_917,85
CourseCode_918,100
CourseCode_919,90
CourseCode_920,100
CourseCode_921,60
CourseCode_922,120
CourseCode_923,110
CourseCode_924,75
CourseCode_925,60
CourseCode_926,90
CourseCode_927,110
CourseCode_928,75
CourseCode_929,80
CourseCode_930,90
CourseCode_931,60
CourseCode_932,90
CourseCode_933,60
CourseCode_934,75
CourseCode_935,60
CourseCode_936,70
CourseCode_937,85
CourseCode_938,60
CourseCode_939,75
CourseCode_940,70
CourseCode_941,110
CourseCode_942,120
CourseCode_943,120
CourseCode_944,70
CourseCode_945,90
CourseCode_946,80
CourseCode_947,60
CourseCode_948,90
CourseCode_949,120
CourseCode_950,110
CourseCode_951,85
CourseCode_952,75
CourseCode_953,60
CourseCode_954,110
CourseCode_955,60
CourseCode_956,100
CourseCode_957,90
CourseCode_958,85
CourseCode_959,85
CourseCode_960,70
CourseCode_961,70
CourseCode_962,120
CourseCode_963,120
CourseCode_964,110
CourseCode_965,120
CourseCode_966,75
CourseCode_967,80
CourseCode_968,120
CourseCode_969,85
CourseCode_970,70
CourseCode_971,120
CourseCode_972,85
CourseCode_973,90
CourseCode_974,120
CourseCode_975,90
CourseCode_976,110
CourseCode_977,120
CourseCode_978,100
CourseCode_979,75
CourseCode_980,70
CourseCode_981,75
CourseCode_982,85
CourseCode_983,85
CourseCode_984,80
CourseCode_985,120
CourseCode_986,110
CourseCode_987,85
CourseCode_988,120
CourseCode_989,100
CourseCode_990,85
CourseCode_991,100
CourseCode_992,90
CourseCode_993,110
CourseCode_994,100
CourseCode_995,75
CourseCode_996,90
CourseCode_997,80
CourseCode_998,100
CourseCode_999,90
CourseCode_1000,110
CourseCode_1001,120
CourseCode_1002,100
CourseCode_1003,120
CourseCode_1004,85
CourseCode_1005,60
CourseCode_1006,80
CourseCode_1007,110
CourseCode_1008,90
CourseCode_1009,80
CourseCode_1010,85
CourseCode_1011,85
CourseCode_1012,120
CourseCode_1013,75
CourseCode_1014,120
CourseCode_1015,90
CourseCode_1016,60
CourseCode_1017,100
CourseCode_1018,70
CourseCode_1019,100
CourseCode_1020,120
CourseCode_1021,70
CourseCode_1022,80
CourseCode_1023,80
CourseCode_1024,120
CourseCode_1025,70
CourseCode_1026,120
CourseCode_1027,60
CourseCode_1028,70
CourseCode_1029,85
CourseCode_1030,80
CourseCode_1031,120
CourseCode_1032,75
CourseCode_1033,75
CourseCode_1034,60
CourseCode_1035,110
CourseCode_1036,110
CourseCode_1037,75
CourseCode_1038,80
CourseCode_1039,60
CourseCode_1040,110
CourseCode_1041,70
CourseCode_1042,100
CourseCode_1043,60
CourseCode_1044,100
CourseCode_1045,90
CourseCode_1046,120
CourseCode_1047,85
CourseCode_1048,100
CourseCode_1049,60
CourseCode_1050,70
CourseCode_1051,100
CourseCode_1052,85
CourseCode_1053,70
CourseCode_1054,80
CourseCode_1055,120
CourseCode_1056,85
CourseCode_1057,110
CourseCode_1058,70
CourseCode_1059,75
CourseCode_1060,80
CourseCode_1061,70
CourseCode_1062,120
CourseCode_1063,75
CourseCode_1064,80
CourseCode_1065,80
CourseCode_1066,80
CourseCode_1067,75
CourseCode_1068,90
CourseCode_1069,90
CourseCode_1070,120
CourseCode_1071,100
CourseCode_1072,70
CourseCode_1073,110
CourseCode_1074,100
CourseCode_1075,120
CourseCode_1076,80
CourseCode_1077,90
CourseCode_1078,100
CourseCode_1079,75
CourseCode_1080,110
CourseCode_1081,100
CourseCode_1082,80
CourseCode_1083,100
CourseCode_1084,80
CourseCode_1085,100
CourseCode_1086,85
CourseCode_1087,90
CourseCode_1088,85
CourseCode_1089,100
CourseCode_1090,60
CourseCode_1091,90
CourseCode_1092,80
CourseCode_1093,75
CourseCode_1094,60
CourseCode_1095,110
CourseCode_1096,75
CourseCode_1097,80
CourseCode_1098,100
CourseCode_1099,100
CourseCode_1100,85
CourseCode_1101,70
CourseCode_1102,120
CourseCode_1103,90
CourseCode_1104,85
CourseCode_1105,85
CourseCode_1106,70
CourseCode_1107,60
CourseCode_1108,75
CourseCode_1109,85
CourseCode_1110,100
CourseCode_1111,60
CourseCode_1112,100
CourseCode_1113,70
CourseCode_1114,85
CourseCode_1115,90
CourseCode_1116,85
CourseCode_1117,60
CourseCode_1118,70
CourseCode_1119,110
CourseCode_1120,110
CourseCode_1121,80
CourseCode_1122,120
CourseCode_1123,120
CourseCode_1124,80
CourseCode_1125,120
CourseCode_1126,75
CourseCode_1127,60
CourseCode_1128,75
CourseCode_1129,110
CourseCode_1130,60
CourseCode_1131,75
CourseCode_1132,75
CourseCode_1133,75
CourseCode_1134,85
CourseCode_1135,120
CourseCode_1136,90
CourseCode_1137,70
CourseCode_1138,100
CourseCode_1139,110
CourseCode_1140,90
CourseCode_1141,90
CourseCode_1142,120
CourseCode_1143,80
CourseCode_1144,85
CourseCode_1145,75
CourseCode_1146,80
CourseCode_1147,60
CourseCode_1148,120
CourseCode_1149,100
CourseCode_1150,90
CourseCode_1151,120
CourseCode_1152,100
CourseCode_1153,75
CourseCode_1154,120
CourseCode_1155,85
CourseCode_1156,100
CourseCode_1157,70
CourseCode_1158,75
CourseCode_1159,70
CourseCode_1160,90
CourseCode_1161,110
CourseCode_1162,120
CourseCode_1163,120
CourseCode_1164,120
CourseCode_1165,85
CourseCode_1166,60
CourseCode_1167,85
CourseCode_1168,100
CourseCode_1169,60
CourseCode_1170,85
CourseCode_1171,90
CourseCode_1172,75
CourseCode_1173,110
CourseCode_1174,120
CourseCode_1175,100
CourseCode_1176,75
CourseCode_1177,60
CourseCode_1178,110
CourseCode_1179,70
CourseCode_1180,100
CourseCode_1181,90
CourseCode_1182,80
CourseCode_1183,60
CourseCode_1184,110
CourseCode_1185,100
CourseCode_1186,100
CourseCode_1187,75
CourseCode_1188,90
CourseCode_1189,75
CourseCode_1190,85
CourseCode_1191,90
CourseCode_1192,70
CourseCode_1193,60
CourseCode_1194,60
CourseCode_1195,60
CourseCode_1196,90
CourseCode_1197,120
CourseCode_1198,60
CourseCode_1199,85
CourseCode_1200,70
CourseCode_1201,120
CourseCode_1202,60
CourseCode_1203,90
CourseCode_1204,75
CourseCode_1205,70
CourseCode_1206,70
CourseCode_1207,100
CourseCode_1208,85
CourseCode_1209,110
CourseCode_1210,75
CourseCode_1211,75
CourseCode_1212,80
CourseCode_1213,60
CourseCode_1214,85
CourseCode_1215,100
CourseCode_1216,120
CourseCode_1217,90
CourseCode_1218,60
CourseCode_1219,110
CourseCode_1220,60
CourseCode_1221,80
CourseCode_1222,100
CourseCode_1223,80
CourseCode_1224,120
CourseCode_1225,85
CourseCode_1226,70
CourseCode_1227,110
CourseCode_1228,70
CourseCode_1229,60
CourseCode_1230,90
CourseCode_1231,75
CourseCode_1232,80
CourseCode_1233,75
CourseCode_1234,120
CourseCode_1235,90
CourseCode_1236,80
CourseCode_1237,90
CourseCode_1238,120
CourseCode_1239,110
CourseCode_1240,100
CourseCode_1241,120
CourseCode_1242,100
CourseCode_1243,90
CourseCode_1244,60
CourseCode_1245,120
CourseCode_1246,75
CourseCode_1247,110
CourseCode_1248,110
CourseCode_1249,70
CourseCode_1250,80
CourseCode_1251,75
CourseCode_1252,85
CourseCode_1253,100
CourseCode_1254,90
CourseCode_1255,120
CourseCode_1256,70
CourseCode_1257,120
CourseCode_1258,100
CourseCode_1259,80
CourseCode_1260,80
CourseCode_1261,60
CourseCode_1262,110
CourseCode_1263,100
CourseCode_1264,120
CourseCode_1265,80
CourseCode_1266,70
CourseCode_1267,75
CourseCode_1268,110
CourseCode_1269,80
CourseCode_1270,110
CourseCode_1271,120
CourseCode_1272,75
CourseCode_1273,80
CourseCode_1274,90
CourseCode_1275,80
CourseCode_1276,100
CourseCode_1277,85
CourseCode_1278,100
CourseCode_1279,100
CourseCode_1280,85
CourseCode_1281,90
CourseCode_1282,110
CourseCode_1283,75
CourseCode_1284,70
CourseCode_1285,70
CourseCode_1286,60
CourseCode_1287,60
CourseCode_1288,120
CourseCode_1289,120
CourseCode_1290,75
CourseCode_1291,75
CourseCode_1292,60
CourseCode_1293,60
CourseCode_1294,90
CourseCode_1295,110
CourseCode_1296,60
CourseCode_1297,120
CourseCode_1298,75
CourseCode_1299,75
CourseCode_1300,100
CourseCode_1301,120
CourseCode_1302,110
CourseCode_1303,70
CourseCode_1304,80
CourseCode_1305,80
CourseCode_1306,90
CourseCode_1307,85
CourseCode_1308,100
CourseCode_1309,110
CourseCode_1310,60
CourseCode_1311,80
CourseCode_1312,85
CourseCode_1313,80
CourseCode_1314,85
CourseCode_1315,85
CourseCode_1316,80
CourseCode_1317,60
CourseCode_1318,70
CourseCode_1319,80
CourseCode_1320,100
CourseCode_1321,75
CourseCode_1322,85
CourseCode_1323,75
CourseCode_1324,60
CourseCode_1325,85
CourseCode_1326,85
CourseCode_1327,85
CourseCode_1328,85
CourseCode_1329,80
CourseCode_1330,60
CourseCode_1331,90
CourseCode_1332,80
CourseCode_1333,75
CourseCode_1334,70
CourseCode_1335,100
CourseCode_1336,110
CourseCode_1337,120
CourseCode_1338,80
CourseCode_1339,120
CourseCode_1340,90
CourseCode_1341,100
CourseCode_1342,80
CourseCode_1343,80
CourseCode_1344,85
CourseCode_1345,100
CourseCode_1346,120
CourseCode_1347,90
CourseCode_1348,90
CourseCode_1349,85
CourseCode_1350,120
CourseCode_1351,110
CourseCode_1352,80
CourseCode_1353,110
CourseCode_1354,120
CourseCode_1355,80
CourseCode_1356,80
CourseCode_1357,60
